Induced Coil Voltages at Rated Speed
Air-Gap Position (elec. degrees)
Voltage (V)
5	0.310564
6	0.308724
7	0.306765
8	0.304663
9	0.302388
10	0.299907
11	0.297179
12	0.294159
13	0.290791
14	0.287008
15	0.282730
16	0.277861
17	0.272290
18	0.265885
19	0.258504
20	0.249994
21	0.240208
22	0.229029
23	0.216400
24	0.202358
25	0.187063
26	0.170815
27	0.154031
28	0.137201
29	0.120811
30	0.105279
31	0.090899
32	0.077829
33	0.066098
34	0.055641
35	0.046331
36	0.038008
37	0.030507
38	0.023664
39	0.017326
40	0.011354
41	0.005619
42	0.000000
43	-0.005619
44	-0.011354
45	-0.017326
46	-0.023664
47	-0.030507
48	-0.038008
49	-0.046331
50	-0.055641
51	-0.066098
52	-0.077829
53	-0.090899
54	-0.105279
55	-0.120811
56	-0.137201
57	-0.154031
58	-0.170815
59	-0.187063
60	-0.202358
61	-0.216400
62	-0.229029
63	-0.240208
64	-0.249994
65	-0.258504
66	-0.265885
67	-0.272290
68	-0.277861
69	-0.282730
70	-0.287008
71	-0.290791
72	-0.294159
73	-0.297179
74	-0.299907
75	-0.302388
76	-0.304663
77	-0.306765
78	-0.308724
79	-0.310564
80	-0.312310
81	-0.313980
82	-0.315594
83	-0.317171
84	-0.318726
85	-0.320276
86	-0.321838
87	-0.323429
88	-0.325067
89	-0.326769
90	-0.328556
91	-0.330379
92	-0.332333
93	-0.334448
94	-0.336756
95	-0.339295
96	-0.342111
97	-0.345258
98	-0.348800
99	-0.352817
100	-0.357401
101	-0.362664
102	-0.368732
103	-0.375748
104	-0.383861
105	-0.393214
106	-0.403921
107	-0.416035
108	-0.429516
109	-0.444198
110	-0.459776
111	-0.475827
112	-0.491856
113	-0.507366
114	-0.521934
115	-0.535255
116	-0.547161
117	-0.557609
118	-0.566651
119	-0.574398
120	-0.580991
121	-0.586573
122	-0.591284
123	-0.595245
124	-0.598561
125	-0.601318
126	-0.603588
127	-0.605425
128	-0.606875
129	-0.607970
130	-0.608736
131	-0.609189
132	-0.609339
133	-0.609189
134	-0.608736
135	-0.607970
136	-0.606875
137	-0.605425
138	-0.603588
139	-0.601318
140	-0.598561
141	-0.595245
142	-0.591284
143	-0.586573
144	-0.580991
145	-0.574398
146	-0.566651
147	-0.557609
148	-0.547161
149	-0.535255
150	-0.521934
151	-0.507366
152	-0.491856
153	-0.475827
154	-0.459776
155	-0.444198
156	-0.429516
157	-0.416035
158	-0.403921
159	-0.393214
160	-0.383861
161	-0.375748
162	-0.368732
163	-0.362664
164	-0.357401
165	-0.352817
166	-0.348800
167	-0.345258
168	-0.342111
169	-0.339295
170	-0.336756
171	-0.334448
172	-0.332333
173	-0.330379
174	-0.328556
175	-0.326769
176	-0.325067
177	-0.323429
178	-0.321838
179	-0.320276
180	-0.318726
181	-0.317171
182	-0.315594
183	-0.313980
184	-0.312310
185	-0.310564
186	-0.308724
187	-0.306765
188	-0.304663
189	-0.302388
190	-0.299907
191	-0.297179
192	-0.294159
193	-0.290791
194	-0.287008
195	-0.282730
196	-0.277861
197	-0.272290
198	-0.265885
199	-0.258504
200	-0.249994
201	-0.240208
202	-0.229029
203	-0.216400
204	-0.202358
205	-0.187063
206	-0.170815
207	-0.154031
208	-0.137201
209	-0.120811
210	-0.105279
211	-0.090899
212	-0.077829
213	-0.066098
214	-0.055641
215	-0.046331
216	-0.038008
217	-0.030507
218	-0.023664
219	-0.017326
220	-0.011354
221	-0.005619
222	0.000000
223	0.005619
224	0.011354
225	0.017326
226	0.023664
227	0.030507
228	0.038008
229	0.046331
230	0.055641
231	0.066098
232	0.077829
233	0.090899
234	0.105279
235	0.120811
236	0.137201
237	0.154031
238	0.170815
239	0.187063
240	0.202358
241	0.216400
242	0.229029
243	0.240208
244	0.249994
245	0.258504
246	0.265885
247	0.272290
248	0.277861
249	0.282730
250	0.287008
251	0.290791
252	0.294159
253	0.297179
254	0.299907
255	0.302388
256	0.304663
257	0.306765
258	0.308724
259	0.310564
260	0.312310
261	0.313980
262	0.315594
263	0.317171
264	0.318726
265	0.320276
266	0.321838
267	0.323429
268	0.325067
269	0.326769
270	0.328556
271	0.330379
272	0.332333
273	0.334448
274	0.336756
275	0.339295
276	0.342111
277	0.345258
278	0.348800
279	0.352817
280	0.357401
281	0.362664
282	0.368732
283	0.375748
284	0.383861
285	0.393214
286	0.403921
287	0.416035
288	0.429516
289	0.444198
290	0.459776
291	0.475827
292	0.491856
293	0.507366
294	0.521934
295	0.535255
296	0.547161
297	0.557609
298	0.566651
299	0.574398
300	0.580991
301	0.586573
302	0.591284
303	0.595245
304	0.598561
305	0.601318
306	0.603588
307	0.605425
308	0.606875
309	0.607970
310	0.608736
311	0.609189
312	0.609339
313	0.609189
314	0.608736
315	0.607970
316	0.606875
317	0.605425
318	0.603588
319	0.601318
320	0.598561
321	0.595245
322	0.591284
323	0.586573
324	0.580991
325	0.574398
